"id","uid","user","num_changes","date","imagery_used","hashtags","created_by","min_lat","max_lat","min_lon","max_lon"
"88516506","156646","archie","32","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","57.4077249","57.4336609","12.1065097","12.1564644"
"88516505","352655","benjidad","35","2020-07-26",,,"JOSM/1.5 (16731 en)","-2.7576493","-2.7553939","120.2959391","120.2987146"
"88516504","14293","KindredCoda","3","2020-07-26",,,"Potlatch 2","42.6999404","42.7021407","-73.1013706","-73.0989003"
"88516503","3429710","Natalia18","1","2020-07-26","EsriWorldImagery",,"iD 2.18.3","56.8992016","56.8994964","60.7660189","60.7666035"
"88516502","3216975","editor88","4","2020-07-26",,,"StreetComplete 22.0-beta1","54.6967099","54.6968315","25.2500424","25.2505120"
"88516501","5058167","HidakaNyo","1","2020-07-26",,,"JOSM/1.5 (16731 ja)","35.6586101","35.6590833","134.7513901","134.7525957"
"88516500","89041","jorchr","882","2020-07-26",,,"Potlatch 2","56.3780622","56.4860559","14.3263375","14.6888281"
"88516499","2812529","multimodaal","11","2020-07-26",,,"JOSM/1.5 (16731 nl)","52.3212027","52.3225685","5.8217452","5.8304776"
"88516498","705092","hvalentim","6","2020-07-26",,,"JOSM/1.5 (16731 en)","41.4926867","41.4931654","-8.0290165","-8.0280255"
"88516497","48243","safado","1","2020-07-26","Bing Aerial",,"Go Map!! 1.7.1","48.2948326","48.2948326","8.2217785","8.2217785"
"88516496","3907752","rezerwa","1","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","50.9450672","50.9451759","17.4548110","17.4549494"
"88516495","604437","RicoElectrico","2","2020-07-26",,,"JOSM/1.5 (16538 pl)","51.2787577","51.2788808","22.2815675","22.2821424"
"88516494","346268","obelix17","33","2020-07-26","PNOA-Spain-TMS",,"iD 2.18.3","41.9470028","41.9636553","-1.6800648","-1.6668985"
"88516493","1808015","SHARCRASH","620","2020-07-26",,,"JOSM/1.5 (16731 en)","49.7125098","49.7798456","6.2373789","6.2967707"
"88516492","11377198","Ben Pearcey","12","2020-07-26","Maxar-Premium;.gpx data file","#hotosm-project-9041;#ChikugoRiver;#CrisisMappersJAPAN;#FuruhashiLab;#DRONEBIRD","iD 2.17.3","33.3215621","33.3220202","130.4723251","130.4731688"
"88516491","11455701","Dpk3","1","2020-07-26","Maxar-Premium;.geojson data file",,"iD 2.18.3","8.9064380","8.9064380","76.7630230","76.7630230"
"88516490","11343773","NoName11234","5","2020-07-26",,,"StreetComplete 21.2","48.4000427","48.4005237","8.4978862","8.4994860"
"88516489","164049","kche","6","2020-07-26",,,"JOSM/1.5 (16731 en)","58.6744696","58.6796194","6.7293206","6.7321822"
"88516488","10524327","Ser9ei","72","2020-07-26",,,"JOSM/1.5 (16731 ru)","66.8608371","66.8645849","70.8388655","70.8432934"
"88516487","68934","_kendell","417","2020-07-26",,,"JOSM/1.5 (16731 en)","30.8683229","31.2883987","112.2109759","112.8417188"
"88516486","2230415","Heikki Kerppilä","43","2020-07-26","mml-topo;.gpx data file",,"iD 2.18.3","60.9835252","60.9961529","25.2333363","25.2599023"
"88516485","35293","zone42","2","2020-07-26",,,"StreetComplete 21.2","52.5663077","52.5686401","13.4059818","13.4081119"
"88516484","6698832","Martinummo","69","2020-07-26","Bing",,"iD 2.18.3","54.1508774","54.1532172","11.7266968","11.7327057"
"88516483","352655","benjidad","160","2020-07-26",,,"JOSM/1.5 (16731 en)","-2.7579154","-2.7534562","120.2923623","120.2959774"
"88516482","604437","RicoElectrico","6","2020-07-26",,,"JOSM/1.5 (16538 pl)","51.2770899","51.2788698","22.2816349","22.2909453"
"88516481","9222322","Tensen","1","2020-07-26","Bing",,"iD 2.18.3","43.8307413","43.8320413","7.8305820","7.8327133"
"88516480","237600","Chris_Pakenham","333","2020-07-26",,,"JOSM/1.5 (16731 en)","-16.0331098","-15.8835321","30.0471353","30.2694241"
"88516479","3907752","rezerwa","6","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","50.9441238","50.9452769","17.4542480","17.4556705"
"88516478","137242","Rainero","1","2020-07-26",,,"JOSM/1.5 (16731 de)","48.1735121","48.1735121","11.5270746","11.5270746"
"88516477","9359484","Tilia_J","288","2020-07-26",,,"JOSM/1.5 (16731 nl)","52.2004051","52.2262174","5.4746107","5.4998142"
"88516476","35293","zone42","3","2020-07-26",,,"StreetComplete 21.2","52.5663077","52.5686401","13.4059818","13.4081119"
"88516475","11343773","NoName11234","1","2020-07-26","Bing",,"iD 2.18.3","48.3989963","48.4009927","8.4980964","8.5001828"
"88516474","454467","Koun","20","2020-07-26","fr.ign.bdortho;.gpx data file",,"iD 2.18.3","48.1439867","48.1443794","-1.9136560","-1.9083443"
"88516473","118134","scai","1","2020-07-26",,,"JOSM/1.5 (16731 de)","51.1636319","51.1636319","13.4726980","13.4726980"
"88516472","873469","R3gi","15","2020-07-26","Maxar Premium Aerial",,"Go Map!! 1.7.1","49.8056846","49.8711323","13.7761772","13.8963768"
"88516471","208829","Géovélo","5","2020-07-26",,,"JOSM/1.5 (8491 fr)","48.6265412","48.6396316","2.3833643","2.3908165"
"88516470","4627927","Sanders_7x","1","2020-07-26",,,"MAPS.ME ios 10.1.2","56.2710577","56.2710577","42.9785127","42.9785127"
"88516469","10397245","chamdam","10","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","43.6707950","43.6731885","4.1294424","4.1327265"
"88516468","343553","mathias_on_the_road","2","2020-07-26","Esri World Imagery",,"Go Map!! 1.7.1","53.5580460","53.5586837","9.8014749","9.8027231"
"88516467","9218359","rojganes","35","2020-07-26","Mapbox Satellite;Bing Streetside;Mapillary Images;Mapillary Map Features;Mapillary Signs;OpenStreetCam Images;Amazon Daily Imagery;Esri World Imagery;Esri World Imagery (Clarity) Beta",,"iD 2.17.2","35.7250581","35.7382753","-97.3005290","-97.2822028"
"88516466","388774","drnoble","23","2020-07-26",,,"JOSM/1.5 (16538 en_GB)","55.9546885","55.9572660","-3.1734487","-3.1556279"
"88516465","164049","kche","3","2020-07-26",,,"JOSM/1.5 (16731 en)","58.6710028","58.6723455","6.7282774","6.7307200"
"88516464","392109","GaM","1","2020-07-26","OpenStreetMap (Standard)",,"Vespucci 14.1.6.0","59.9129930","59.9143241","30.9091263","30.9197961"
"88516463","165","Richard","74","2020-07-26",,,"Potlatch 2","51.5602675","51.5687350","0.6619125","0.6885717"
"88516462","118134","scai","1","2020-07-26",,,"JOSM/1.5 (16731 de)","51.1634187","51.1636438","13.4730182","13.4732958"
"88516461","156646","archie","17","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","57.4044958","57.4336609","12.1065097","12.1564644"
"88516460","6397757","TomJeffs","248","2020-07-26","Bing",,"iD 2.18.3","53.4802461","53.4921077","-2.3212410","-2.2764146"
"88516459","11455701","Dpk3","5","2020-07-26","Maxar-Premium;.geojson data file",,"iD 2.18.3","8.9064932","8.9067603","76.7623682","76.7625549"
"88516458","3306","Russ","70","2020-07-26",,,"JOSM/1.5 (16239 en_GB)","52.9616016","53.1030163","-1.3430893","-1.1247042"
"88516457","6875765","dd8kq","1","2020-07-26",,,"JOSM/1.5 (16731 de)","50.7876241","50.7876241","8.3314361","8.3314361"
"88516456","118134","scai","41","2020-07-26",,,"JOSM/1.5 (16731 de)","51.1514331","51.1647637","13.4707559","13.4825924"
"88516455","6590101","HansWürstchen","6","2020-07-26","EsriWorldImageryClarity",,"iD 2.18.3","51.8386412","51.8431026","10.7124058","10.7202946"
"88516454","8358706","bunno","7","2020-07-26",,,"JOSM/1.5 (16731 de)","50.6873210","50.6884711","12.0223955","12.0250031"
"88516453","11551703","JohnnyAZ520","1","2020-07-26","Bing",,"iD 2.18.3","32.7648714","32.7648714","-111.5657844","-111.5657844"
"88516452","9641463","branib","5","2020-07-26","Esri World Imagery;Bing aerial imagery",,"iD 2.17.2","25.1143617","25.1166875","55.2139764","55.2174647"
"88516451","172435","mnalis ALTernative","2","2020-07-26",,,"StreetComplete 21.2","45.2688331","45.2696732","16.9097209","16.9104703"
"88516450","3907752","rezerwa","5","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","50.9443829","50.9452769","17.4543810","17.4553353"
"88516449","10145793","sandchi","21","2020-07-26","Amazon Daily Imagery;Bing Streetside;Mapillary Images;Mapillary Map Features;Mapillary Signs;OpenStreetCam Images;Esri World Imagery (Clarity) Beta",,"iD 2.17.2","30.4337908","30.4427607","-96.5281828","-96.5127337"
"88516448","10471608","Benjaminokeyoh1","112","2020-07-26",,"#hotosm-project-9053;#HOTMicrogrant;#covid19;#MapUganda","JOSM/1.5 (16731 en)","-0.5328466","-0.5312739","31.6713259","31.6733042"
"88516447","6519568","TeBaMa","242","2020-07-26",,,"JOSM/1.5 (16731 nl)","22.2536669","22.2585750","88.8904267","88.8958404"
"88516446","109705","gscholz","1","2020-07-26",,,"JOSM/1.5 (16731 de)","19.3705971","19.3706190","-99.1860409","-99.1858918"
"88516445","137242","Rainero","23","2020-07-26",,,"JOSM/1.5 (16731 de)","48.1474328","48.1479274","11.5339886","11.5351519"
"88516444","4399594","obyrnegps","110","2020-07-26","Bing",,"iD 2.18.3","53.2250461","53.2324586","-6.6589440","-6.6414414"
"88516443","2098272","maraf24","37","2020-07-26",,,"JOSM/1.5 (16731 en)","50.8449166","50.8990218","16.6673613","16.7548897"
"88516442","164049","kche","3","2020-07-26",,,"JOSM/1.5 (16731 en)","58.6655043","58.6677379","6.7125182","6.7154797"
"88516441","6645382","canfe","3","2020-07-26","Maxar-Premium",,"iD 2.18.3","44.3213022","44.3219404","7.6762901","7.6778287"
"88516440","121042","Woschl","1","2020-07-26",,,"OsmAnd 3.7.4","52.5818347","52.5818347","13.3646685","13.3646685"
"88516439","7803086","Cooking 15610","1","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","48.5022864","48.5023450","0.1075138","0.1078005"
"88516438","16941","johnsmith","2","2020-07-26","Bing;.gpx data file",,"iD 2.18.3","53.7102232","53.7105759","12.3659588","12.3670159"
"88516437","8722306","Poroing","2","2020-07-26",,,"JOSM/1.5 (16731 en)","50.9924761","51.0004388","2.3978029","2.4061385"
"88516436","5211","emvee","1","2020-07-26",,,"JOSM/1.5 (16731 en)","51.9016382","51.9016382","4.4882577","4.4882577"
"88516435","11552109","Shumanov","186","2020-07-26",,,"JOSM/1.5 (16731 en)","45.3819156","45.4070434","10.9802489","11.1563356"
"88516434","6269039","giocomai","1","2020-07-26","OpenStreetMap (Standard)",,"Vespucci 14.1.4.0","46.1284712","46.1287003","10.7577477","10.7580287"
"88516433","109705","gscholz","4","2020-07-26",,,"JOSM/1.5 (16731 de)","9.2545190","9.8231015","-83.3831077","-83.2095378"
"88516432","1875665","Andrzej3345","461","2020-07-26",,,"JOSM/1.5 (16731 pl)","52.2601536","52.3057883","21.1028923","21.1442945"
"88516431","352655","benjidad","185","2020-07-26",,,"JOSM/1.5 (16731 en)","-2.7534556","-2.7346748","120.2883276","120.2963367"
"88516430","156646","archie","2","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","57.4129132","57.4159594","12.1114127","12.1149060"
"88516429","5912652","kaliko","2","2020-07-26",,,"StreetComplete 21.2","47.3443331","47.3445450","-3.1535972","-3.1518873"
"88516428","2259222","joder","4","2020-07-26",,,"MAPS.ME android 10.1.3-Google","48.0655940","48.0657961","16.3650487","16.3656076"
"88516427","8971394","vojtechzaboril","41","2020-07-26",,,"JOSM/1.5 (16239 cs)","49.4982201","49.5012526","16.5580331","16.5726284"
"88516426","10192121","jamenimm","18","2020-07-26","Esri World Imagery (Clarity) Beta",,"iD 2.17.2","25.1258224","25.1381473","55.3631651","55.3766325"
"88516425","10107339","VRT OSM","52","2020-07-26","Actueel_ortho25_WMS",,"iD 2.18.3","52.1909100","52.1929894","6.8777017","6.8838484"
"88516424","11551703","JohnnyAZ520","1","2020-07-26","Bing",,"iD 2.18.3","32.7648752","32.7648752","-111.5659512","-111.5659512"
"88516423","121042","Woschl","1","2020-07-26",,,"OsmAnd 3.7.4","52.5817148","52.5817148","13.3646041","13.3646041"
"88516422","11455701","Dpk3","1","2020-07-26","Maxar-Premium;.geojson data file",,"iD 2.18.3","8.9075367","8.9075367","76.7625480","76.7625480"
"88516421","11552099","daria_gordina","140","2020-07-26","Bing;.gpx data file","#hotosm-task-231","iD 2.17.3","-7.1296677","-7.1290620","112.1242263","112.1253168"
"88516420","10797461","VLD146","166","2020-07-26",,"#mapwithai;#India","JOSM/1.5 (16538 en)","12.6233416","12.6695217","80.1249406","80.1495632"
"88516419","11240050","ctrl_data","1243","2020-07-26",,,"JOSM/1.5 (16538 en_AU)","-30.3040011","-30.2888708","153.0945603","153.1144991"
"88516418","7803086","Cooking 15610","1","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","48.5023962","48.5026833","0.1076932","0.1079814"
"88516417","11552264","wesleyalisson","50","2020-07-26","Bing","#urbepaulista","iD 2.18.3","-23.5554117","-23.5541414","-46.6512925","-46.6500809"
